0,0,0,0,0,0,0,0,0,0,28,208
0,0,0,0,0,0,0,7,8,1,48,110
0,0,0,0,0,0,0,0,0,264,186,1163
0,0,0,0,0,0,0,0,0,0,1716,1222
0,0,0,0,0,0,0,0,0,66,368,320
0,0,0,0,0,0,0,152,2,127,27,3
0,0,0,0,0,0,0,0,0,0,28,508
0,0,0,0,0,0,1649,333,20,1650,2,1651
0,0,0,0,0,0,25,26,172,173,1105,682
0,0,0,0,0,0,0,1,723,504,34,296
0,0,0,0,0,0,0,0,206,146,20,207
0,0,0,0,0,0,0,33,15,30,200,3
0,0,0,0,0,283,40,984,494,1828,2,39
0,0,0,0,0,0,0,0,0,0,203,666
0,0,0,0,0,0,7,8,1,48,110,5
0,0,0,0,0,0,0,1,50,9,1021,1871
0,0,0,0,0,0,0,0,0,2623,2624,1179
0,0,0,0,0,0,25,26,172,173,507,358
0,0,0,0,0,0,0,183,184,21,365,248
0,0,0,0,0,0,0,0,226,2,39,1297
0,0,0,0,0,0,0,0,62,371,319,108
0,0,243,884,20,536,1046,146,207,83,2,3510
0,0,0,0,0,0,0,0,0,0,1088,1132
0,0,0,0,0,0,0,114,178,150,1756,8
0,0,0,0,0,0,0,0,74,92,23,280
0,0,0,0,0,0,0,0,0,286,142,214
0,0,0,0,0,0,0,0,0,0,561,1248
0,0,0,0,0,0,0,0,0,1,1093,588
0,0,0,0,0,0,0,0,1296,769,2,2588
0,0,0,0,0,0,0,0,88,45,329,852
0,0,0,0,0,0,0,1006,2,1,102,4
0,0,0,0,0,0,47,2,65,111,179,5
0,0,0,0,0,0,0,0,0,75,242,163
0,0,0,0,0,0,0,0,0,76,2487,823
0,0,0,0,0,1496,1497,500,1498,1,1499,1500
0,0,0,0,0,0,0,0,0,102,19,3
0,0,0,0,0,0,0,0,0,0,2909,665
0,0,0,0,0,0,0,0,871,83,2,1490
0,0,0,0,0,0,0,0,239,158,648,2555
0,0,0,0,0,0,0,0,0,0,480,3
0,0,0,0,0,0,0,0,0,0,137,496
0,0,0,0,0,0,0,0,0,18,14,108
0,0,0,0,0,0,0,0,0,0,1548,216
0,0,0,0,0,0,1031,506,37,1,2798,105
0,0,0,0,0,0,0,0,0,0,59,1334
0,0,0,0,0,0,0,0,0,71,19,9
0,0,0,0,0,0,0,0,0,43,313,37
0,0,0,0,0,0,0,0,1043,1,581,1044
0,0,0,0,0,0,0,0,0,0,2464,2465
0,0,0,0,0,0,0,134,13,32,632,407
0,0,0,0,0,57,58,11,1,957,2,958
0,0,0,0,0,1,1547,330,2801,40,20,131
0,0,0,0,0,0,0,0,0,0,137,205
0,0,0,0,0,0,0,0,0,0,343,3059
0,0,0,0,0,0,0,0,0,0,753,2526
0,0,0,0,0,0,0,0,0,376,326,138
0,0,0,0,0,0,0,0,0,0,579,5
0,0,0,0,0,0,0,0,502,381,2,1189
0,0,0,0,0,0,0,785,100,3,1,1201
0,0,0,570,260,83,2,1,2033,1,1335,1336
0,0,0,0,0,0,0,0,0,128,600,487
0,0,0,0,0,0,0,0,0,0,577,9
0,0,0,0,0,0,0,0,0,3359,1986,5
0,0,0,0,0,0,0,0,0,0,1645,1000
0,0,0,0,0,0,0,0,0,96,97,249
0,0,0,0,0,0,0,0,0,0,279,3
0,0,0,0,0,0,0,0,1899,1,833,84
0,0,0,0,0,0,0,0,0,203,1078,84
0,0,0,0,0,0,0,738,739,164,879,32
0,0,0,0,0,0,0,0,0,304,1781,3
0,0,0,0,0,0,0,1994,179,1,1995,512
0,0,0,0,0,0,0,0,0,0,0,2688
0,0,0,0,0,0,0,0,0,0,1091,686
0,0,0,0,0,0,0,0,0,0,0,1077
0,0,0,0,0,0,0,0,0,0,741,87
0,0,0,0,0,0,0,0,59,328,2,457
0,0,0,0,0,0,0,0,0,0,0,2225
0,0,0,0,0,0,0,0,0,27,2,1932
0,0,0,0,0,0,0,0,304,209,813,814
0,0,0,0,0,0,0,0,0,1242,216,63
0,0,0,0,0,0,0,0,0,62,66,387
0,0,0,0,0,0,0,0,0,0,1,1478
0,0,0,0,0,0,0,0,33,15,30,481
0,0,0,0,0,0,536,20,1071,1,470,118
0,0,0,0,0,0,0,320,18,6,168,1839
0,0,0,0,0,0,0,0,0,0,0,350
0,0,0,0,1,69,2,138,51,1,458,180
0,0,0,0,0,0,0,0,0,844,1555,269
0,0,0,0,0,7,8,1,441,8,2413,2414
0,0,0,0,0,0,0,0,0,62,66,98
0,0,0,0,0,0,0,351,1,769,2359,51
0,0,0,0,0,0,103,252,34,36,197,68
0,0,0,0,0,0,0,1247,538,3,1611,2042
0,0,0,0,0,0,0,0,0,41,17,98
0,0,0,0,0,0,0,0,83,13,3062,3063
0,0,1,116,2,1,132,1,283,2,1,69
0,0,0,0,0,0,0,0,0,0,1927,354
0,0,0,0,0,0,0,266,544,1,34,588
0,0,0,0,0,0,0,1046,211,6,114,2092
0,0,0,0,0,0,0,0,0,1458,770,4
0,0,0,0,0,0,0,0,3866,3867,1354,2221
0,0,0,0,0,0,0,0,0,0,1,292
0,0,0,0,0,0,0,0,0,0,3591,908
0,0,0,0,0,0,0,0,35,388,46,979
0,0,0,0,0,0,0,0,0,1205,23,637
0,0,0,0,0,0,0,0,0,0,3365,1244
0,0,0,0,0,0,0,0,23,52,14,204
0,0,0,0,0,0,0,0,0,0,594,1026
0,0,0,0,0,0,0,0,330,673,40,1050
0,0,0,0,0,0,0,0,0,777,778,3
0,0,0,0,0,0,80,107,210,4,1691,903
0,0,0,0,0,0,0,0,0,17,707,684
0,0,0,0,0,0,1,42,2,303,748,469
0,0,0,0,0,0,0,0,0,460,444,508
0,0,0,0,0,0,287,315,60,15,936,1319
0,0,0,0,0,0,0,0,0,0,0,2370
0,0,0,0,0,0,0,0,0,753,2462,2463
0,0,0,0,0,0,0,0,0,1589,2948,2949
0,0,0,0,0,0,0,0,0,0,2029,875
0,0,0,0,0,0,0,0,0,62,66,109
0,0,0,0,0,0,0,0,0,62,66,104
0,0,0,0,0,0,0,0,0,0,201,2799
0,0,0,0,0,0,0,0,206,175,956,1136
0,0,0,0,0,0,0,0,282,309,192,1069
0,0,0,0,0,0,0,0,0,0,0,2147
0,0,0,0,0,0,0,0,0,0,1856,166
0,0,0,0,0,0,0,70,13,874,2,364
0,0,0,0,0,0,0,161,401,461,6,91
0,0,0,0,0,0,0,0,0,0,128,163
0,0,0,0,322,403,2250,2,1,342,419,3643
0,0,0,0,0,0,0,1042,5,1134,2,574
0,0,0,0,0,0,0,0,0,0,0,709
0,0,0,0,0,0,0,0,0,835,192,1151
0,0,0,0,0,0,0,0,0,1,427,22
0,0,0,0,0,0,0,974,975,1,1395,2546
0,0,0,0,0,0,0,0,0,0,709,3
0,0,0,0,0,0,0,0,0,347,6,9
0,0,0,0,0,0,0,81,55,176,1344,105
