Critic_Score,Critic_Count,User_Score,User_Count,Platform,Year_of_Release,Genre,Publisher,Developer,Rating
0.9178193902465035,-0.15248257902491164,1.2601250501672008,-0.24808638283847778,7,9,3,199,492,1
-1.75027866107272,-1.0368510484758175,-1.726325831258444,-0.2191445721102281,5,17,0,129,655,6
1.062040906534029,0.8879509144467422,1.0517680119282018,-0.10848470756103804,2,16,4,123,619,6
-0.23595274005370118,-0.3085476030456597,0.5656015893705392,-0.2702183557483158,7,10,8,61,721,6
-0.7407280470600407,-0.7247210004343213,-1.5179687930194454,-0.2855404908397421,4,10,10,8,1263,4
1.2062624228215546,0.0035824449958364512,0.773958627609538,-0.14423635610769944,7,9,7,244,1023,6
-0.308063498197464,-0.4125909523928251,1.1212203580078688,-0.28724295029434505,7,13,2,107,973,6
0.9899301483902663,0.4717775170580807,0.635053935450205,-0.15274865338071406,8,22,2,23,67,6
0.9178193902465035,0.0035824449958364512,0.4266968972112067,2.3073052585205107,9,21,0,237,1181,4
-0.308063498197464,0.6278425410788288,0.14888751289254246,-0.26851589629371286,10,13,7,107,433,1
0.7735978739589779,-0.04843922967774624,-0.05946952534645651,-0.21744211265562516,8,15,10,61,328,1
0.4851548413839267,1.6682760345504828,0.49614924329087323,0.5044006960960146,13,20,3,160,771,2
0.7735978739589779,2.1884927812863095,1.0517680119282018,-0.1493437344715082,0,24,0,160,485,1
1.1341516646777918,-1.296959421843731,0.843410973689204,-0.2770281935667275,3,14,4,123,599,6
-3.0482723076604503,-1.2449377471701482,-3.254277445011099,-0.27873065302133043,12,16,0,60,237,6
-0.019620465622412802,-0.15248257902491164,0.14888751289254246,-0.1714757073813462,4,10,3,160,517,1
0.05249029252134999,-0.25652592837207705,0.7045062815298709,-0.2753257341121246,4,11,7,196,1027,6
-1.6781679029289571,-0.776742675107904,-0.4761836018244532,-0.28724295029434505,8,18,7,50,287,6
0.9178193902465035,-0.932807699128652,0.9823156658485358,-0.25319376120228654,10,14,0,129,1162,2
-0.8128388052038035,-0.776742675107904,-0.26782656358545487,-0.26851589629371286,7,9,8,41,838,4
0.7014871158152152,0.3157124930373326,0.49614924329087323,-0.24297900447466902,8,15,10,196,991,1
0.7014871158152152,-0.7247210004343213,0.9128633197688699,-0.28043311247593333,15,10,10,196,146,1
-0.23595274005370118,-0.3605692777192424,-0.753992986143118,-0.2821355719305363,10,17,8,48,973,6
0.19671180880887557,-0.4646126270664078,0.9128633197688699,-0.2736232746575216,7,11,10,146,704,1
0.12460105066511279,0.10762579434300185,-0.12892187142612244,-0.16466586956293452,5,17,8,203,1146,6
-0.0917312237661756,-0.3085476030456597,-0.4761836018244532,-0.2736232746575216,14,14,10,146,704,4
1.7110377298278943,2.760731202695719,1.0517680119282018,5.75989303245524,8,16,0,123,617,4
0.5572655995276895,-0.4646126270664078,0.9128633197688699,-0.27873065302133043,3,12,7,123,596,6
-0.9570603214913291,-0.932807699128652,-2.212492253816107,-0.2906478692035509,7,9,10,199,29,1
-0.5243957726287524,0.7318858904259942,0.00998282073321001,-0.2565986801114924,14,19,6,220,1095,1
-0.38017425634122676,1.2000809624882385,-0.753992986143118,-0.25149130174768364,8,17,0,22,737,4
-1.1733925959226175,-1.1408943978229829,-0.05946952534645651,-0.2702183557483158,7,10,6,220,129,1
-2.327164726222822,1.5122110105297346,-3.323729791090766,-0.1408314371984936,14,20,3,37,421,4
-0.5243957726287524,-1.2449377471701482,-0.05946952534645651,-0.2770281935667275,12,16,0,55,1162,6
-0.5965065307725151,-0.8807860244550694,0.5656015893705392,-0.28724295029434505,14,17,0,123,650,2
1.5668162135403687,2.0844494319391442,0.9128633197688699,-0.10678224810643512,7,14,3,185,492,6
-0.0917312237661756,-0.5686559764135732,0.14888751289254246,-0.2753257341121246,12,18,1,55,383,2
-1.6060571447851943,-1.1929160724965655,-0.05946952534645651,-0.2855404908397421,2,16,9,237,452,6
0.05249029252134999,-0.20450425369849434,0.5656015893705392,-0.2497888422930807,5,11,1,143,700,4
0.8457086321027407,-0.25652592837207705,0.773958627609538,0.22519734554113502,5,11,6,61,146,1
-0.38017425634122676,0.5237991917316634,1.1212203580078688,-0.2634085179299041,15,11,10,144,701,1
-1.8223894192164827,0.10762579434300185,-0.4761836018244532,-0.15955849119912574,13,23,0,161,868,2
0.3409333250964012,1.3561459865089864,0.4266968972112067,-0.16636832901753745,14,16,8,220,604,6
0.9899301483902663,2.7087095280221365,0.3572445511315408,-0.13572405883468483,14,19,8,237,878,2
1.4225946972528432,0.6278425410788288,0.9128633197688699,-0.18850030192737546,15,10,8,196,1021,6
0.19671180880887557,-0.04843922967774624,0.14888751289254246,-0.07103059955977371,11,22,0,199,984,4
0.6293763576714523,-0.4646126270664078,0.635053935450205,-0.25319376120228654,12,19,4,220,168,2
0.05249029252134999,1.2000809624882385,0.07943516681287592,-0.198715058654993,8,19,8,220,1237,4
-0.0917312237661756,-0.6206776510871559,0.07943516681287592,-0.26681343683910996,2,15,0,61,476,6
0.7014871158152152,-0.5686559764135732,-0.33727890966512075,-0.1493437344715082,8,15,0,129,1162,2
1.2062624228215546,2.4486011546542232,0.635053935450205,-0.15104619392611113,14,17,2,61,328,6
0.19671180880887557,2.136471106612727,0.21833985897220834,0.6899687766477333,9,22,0,199,1071,6
-0.019620465622412802,0.055604119669419146,0.21833985897220834,-0.2191445721102281,7,13,0,123,619,4
-0.23595274005370118,-0.7247210004343213,-1.0318023704617822,-0.2055248964734047,5,17,1,189,450,4
0.9899301483902663,-0.4646126270664078,0.07943516681287592,-0.14253389665309651,5,15,6,41,231,1
-1.1012818377788547,1.460189335856152,-1.1707070626211147,-0.24468146392927195,0,19,0,196,989,1
-2.327164726222822,-0.4125909523928251,-1.5179687930194454,-0.25319376120228654,7,10,10,61,1139,6
1.4225946972528432,1.5642326852033173,0.7045062815298709,1.0491877215689502,8,18,0,237,1189,4
1.2783731809653174,-0.9848293738022348,0.3572445511315408,-0.2855404908397421,6,8,10,61,819,1
-0.38017425634122676,0.21166914369016723,-0.05946952534645651,-0.1697732479267433,15,11,0,22,1006,6
0.9178193902465035,1.8243410585712307,1.0517680119282018,-0.2548962206568895,15,12,2,226,1120,4
0.12460105066511279,-0.4125909523928251,0.3572445511315408,-0.26000359902069825,2,17,5,220,24,1
-0.1638419819099384,0.2636908183637499,-0.05946952534645651,-0.21744211265562516,12,15,8,160,771,6
0.9178193902465035,1.5122110105297346,1.0517680119282018,-0.20892981538261055,2,17,5,160,639,2
1.6389269716841315,0.939972589120325,1.1906727040875347,2.83677014890202,5,13,0,223,933,4
0.12460105066511279,0.10762579434300185,0.843410973689204,-0.28894540974894795,15,12,4,11,658,1
0.7014871158152152,-0.10046090435132894,0.21833985897220834,-0.2736232746575216,4,13,10,61,328,1
1.062040906534029,0.8359292397731596,0.28779220505187425,0.39884820991063324,8,16,8,11,1165,4
-1.317614112210143,-0.7247210004343213,-0.05946952534645651,-0.2770281935667275,16,24,0,210,1055,4
0.4851548413839267,-0.15248257902491164,0.21833985897220834,-0.26851589629371286,12,18,3,11,1221,6
0.8457086321027407,2.0324277572655616,0.21833985897220834,-0.09316257246961172,14,14,7,11,895,6
-0.7407280470600407,-1.0368510484758175,0.28779220505187425,-0.28894540974894795,12,18,10,155,735,1
0.05249029252134999,-0.932807699128652,0.49614924329087323,-0.26851589629371286,0,20,5,160,771,1
0.6293763576714523,0.7318858904259942,0.773958627609538,-0.2770281935667275,15,11,0,196,421,6
-0.5965065307725151,0.9919942637939076,-0.753992986143118,-0.18679784247277254,14,15,8,146,705,6
-1.1733925959226175,-1.2449377471701482,-1.0318023704617822,-0.28724295029434505,14,19,3,220,1093,1
-0.308063498197464,0.3157124930373326,-0.5456359479041191,-0.2702183557483158,10,13,4,199,961,1
0.19671180880887557,-0.25652592837207705,0.3572445511315408,-0.24808638283847778,12,16,3,237,1192,2
-0.0917312237661756,-0.8807860244550694,-0.12892187142612244,-0.2821355719305363,15,12,6,66,70,6
-0.9570603214913291,-1.296959421843731,-1.1707070626211147,-0.24638392338387485,5,19,9,120,602,1
-1.029171079635092,-1.296959421843731,-2.837563368533102,-0.2736232746575216,16,24,0,11,888,4
0.7735978739589779,1.980406082591979,0.635053935450205,-0.15445111283531698,10,17,8,199,1029,4
0.41304408324016395,-0.8807860244550694,-0.05946952534645651,-0.2719208152029187,12,17,7,161,780,6
-0.23595274005370118,-0.8807860244550694,-0.12892187142612244,-0.2838380313851392,12,16,0,249,1100,2
-2.8319400332291615,-1.1408943978229829,-1.2401594087007806,-0.27873065302133043,2,16,9,133,451,1
-0.6686172889162779,-0.932807699128652,-1.6568734851787779,-0.28894540974894795,2,15,9,79,748,1
0.8457086321027407,-0.04843922967774624,0.49614924329087323,-0.2736232746575216,2,15,2,196,1163,6
-4.129933679816892,-1.296959421843731,-4.296062636206091,0.0736784540814748,8,21,6,51,388,4
1.062040906534029,-0.04843922967774624,0.28779220505187425,-0.2736232746575216,15,12,10,61,328,1
-0.019620465622412802,1.1480592878146558,0.49614924329087323,0.010687454261166626,8,19,1,61,1038,4
0.12460105066511279,-0.932807699128652,-2.2819445998957733,-0.2565986801114924,5,19,10,61,181,1
-0.1638419819099384,0.21166914369016723,-0.05946952534645651,-0.25830113956609535,3,12,0,223,302,4
-1.4618356284976686,-0.5686559764135732,-1.0318023704617822,-0.2702183557483158,2,13,0,246,54,1
0.7735978739589779,2.344557805307058,0.9823156658485358,0.002175156988152006,12,17,0,196,846,4
0.12460105066511279,0.41975584238449803,0.9128633197688699,-0.22935932883784563,12,14,2,22,1041,6
-0.5243957726287524,-0.25652592837207705,-0.6150882939837856,-0.28724295029434505,10,14,0,37,230,6
-1.75027866107272,-1.1929160724965655,0.07943516681287592,-0.28724295029434505,12,16,1,230,32,6
-0.45228501448498953,-0.7247210004343213,-1.2401594087007806,-0.19701259920039008,16,22,10,240,487,1
-1.5339463866414313,0.21166914369016723,-1.6568734851787779,-0.2497888422930807,11,19,0,237,1181,2
-0.7407280470600407,-0.9848293738022348,0.00998282073321001,-0.28724295029434505,4,10,6,237,1181,1
-0.8849495633475664,-0.3605692777192424,-0.05946952534645651,-0.15955849119912574,9,22,7,43,239,6
0.41304408324016395,2.0324277572655616,0.28779220505187425,-0.1340215993800819,14,18,0,11,122,6
-2.038721693647771,-1.1408943978229829,-1.1707070626211147,-0.2838380313851392,12,17,0,47,825,2
1.1341516646777918,0.055604119669419146,0.14888751289254246,-0.1408314371984936,8,20,0,220,1262,6
0.3409333250964012,-0.7247210004343213,0.5656015893705392,-0.28894540974894795,2,18,3,160,497,1
0.5572655995276895,0.5237991917316634,0.7045062815298709,-0.25319376120228654,2,17,8,203,73,1
0.9178193902465035,0.8879509144467422,1.1906727040875347,-0.17317816683594914,7,12,2,61,48,4
-1.5339463866414313,2.4486011546542232,-1.9346828694974423,0.4788638042769707,14,19,8,223,459,4
-0.38017425634122676,-0.20450425369849434,-0.5456359479041191,-0.2855404908397421,15,12,6,60,227,6
1.2783731809653174,0.5237991917316634,1.1906727040875347,0.805736019560732,5,14,11,196,257,6
-1.1733925959226175,-0.8287643497814867,-1.726325831258444,-0.2753257341121246,10,17,0,22,909,2
-0.0917312237661756,0.7839075650995769,-0.5456359479041191,-0.1561535722899199,9,23,0,237,228,6
-0.6686172889162779,1.8243410585712307,-0.12892187142612244,-0.23957408556546317,14,18,8,155,1236,4
0.12460105066511279,-0.932807699128652,-0.5456359479041191,-0.2719208152029187,2,14,8,60,54,6
0.6293763576714523,0.9919942637939076,0.9128633197688699,-0.17998800465436085,7,12,7,11,895,6
-1.9666109355040082,-1.1929160724965655,-0.33727890966512075,-0.28724295029434505,10,17,9,71,421,6
-0.8128388052038035,-0.3085476030456597,-1.1012547165414488,-0.28894540974894795,2,16,5,51,543,1
0.5572655995276895,0.055604119669419146,0.843410973689204,-0.28894540974894795,7,13,3,37,302,6
-0.1638419819099384,-0.10046090435132894,0.5656015893705392,-0.2548962206568895,7,14,9,61,684,6
0.9899301483902663,-0.6206776510871559,0.14888751289254246,-0.28043311247593333,3,9,2,237,204,6
0.12460105066511279,0.10762579434300185,-0.9623500243821164,-0.2617060584753012,7,14,2,22,251,6
0.19671180880887557,0.3157124930373326,0.49614924329087323,-0.2191445721102281,10,15,8,129,907,6
-0.0917312237661756,-1.0368510484758175,-0.12892187142612244,-0.2838380313851392,12,19,10,155,867,1
-0.5965065307725151,0.6798642157524115,0.5656015893705392,-0.26851589629371286,4,14,3,160,1233,2
-0.45228501448498953,-0.15248257902491164,-2.004135215577109,-0.2753257341121246,12,16,11,220,1116,2
1.494705455396606,0.5237991917316634,0.28779220505187425,-0.25319376120228654,15,12,10,61,349,1
0.9899301483902663,1.3561459865089864,0.773958627609538,0.09581042699131281,5,15,8,11,1046,6
0.8457086321027407,0.5758208664052461,0.00998282073321001,-0.2753257341121246,15,14,0,60,263,6
0.41304408324016395,-0.15248257902491164,1.0517680119282018,-0.21744211265562516,4,11,2,220,1262,6
-0.308063498197464,-0.7247210004343213,-0.05946952534645651,-0.2736232746575216,12,15,10,223,162,1
-1.2455033540663802,-0.5166343017399905,-0.9623500243821164,-0.26851589629371286,2,16,7,92,481,2
1.8552592461154198,2.760731202695719,1.5379344344858656,1.00832869465848,4,13,0,37,204,4
0.05249029252134999,0.6278425410788288,-0.05946952534645651,-0.2855404908397421,2,13,5,155,734,1
-0.5243957726287524,0.7839075650995769,0.07943516681287592,-0.21744211265562516,7,12,7,123,599,6
-0.5965065307725151,-1.296959421843731,0.4266968972112067,-0.2838380313851392,3,12,6,256,851,1
0.41304408324016395,-0.4646126270664078,0.5656015893705392,0.10432272426432744,5,17,0,61,821,4
0.7014871158152152,-0.6206776510871559,1.1906727040875347,-0.19190522083658132,12,15,0,129,1162,2
0.05249029252134999,-0.9848293738022348,-0.5456359479041191,-0.28894540974894795,8,15,6,220,587,6
-0.5243957726287524,-0.7247210004343213,-0.6150882939837856,-0.1493437344715082,5,18,8,37,204,6
0.9178193902465035,0.15964746901658453,1.2601250501672008,-0.2617060584753012,15,14,2,61,332,6
0.19671180880887557,-0.10046090435132894,0.3572445511315408,-0.2634085179299041,4,11,8,237,1191,4
-1.317614112210143,0.8879509144467422,-1.5179687930194454,-0.2634085179299041,14,18,6,144,139,1
0.12460105066511279,-0.04843922967774624,-0.12892187142612244,-0.28894540974894795,7,12,3,196,1027,6
0.4851548413839267,0.055604119669419146,0.635053935450205,-0.2821355719305363,7,12,6,11,637,1
1.1341516646777918,1.6682760345504828,1.1906727040875347,-0.21063227483721347,7,13,5,61,734,1
0.6293763576714523,-0.4125909523928251,-0.33727890966512075,-0.28724295029434505,2,15,10,11,1220,2
0.12460105066511279,0.3677341677109153,0.28779220505187425,-0.265110977384507,2,16,7,226,680,2
1.2062624228215546,-0.25652592837207705,0.9823156658485358,-0.13742651828928776,7,9,8,246,458,4
-0.5965065307725151,-0.20450425369849434,0.00998282073321001,-0.2497888422930807,8,17,7,161,483,6
0.26882256695263834,-0.3085476030456597,1.2601250501672008,-0.2412765450200661,7,10,9,142,421,6
-0.7407280470600407,-0.9848293738022348,-0.9623500243821164,-0.2770281935667275,16,24,2,155,1042,6
-1.1733925959226175,-0.776742675107904,-1.7957781773381103,-0.26851589629371286,7,10,10,8,1263,4
0.8457086321027407,0.6278425410788288,1.0517680119282018,-0.24297900447466902,2,15,5,47,5,2
-0.6686172889162779,-1.296959421843731,-1.379064100860113,-0.27873065302133043,0,21,0,249,1101,2
-0.6686172889162779,-0.8807860244550694,-0.4067312557447873,-0.2753257341121246,2,15,2,220,54,6
-0.019620465622412802,0.8879509144467422,0.14888751289254246,-0.021659275376288926,8,19,8,220,918,4
-0.5243957726287524,-1.0888727231494002,1.2601250501672008,-0.2906478692035509,3,12,0,11,1220,1
0.41304408324016395,-0.15248257902491164,0.3572445511315408,-0.2719208152029187,4,13,10,11,756,6
1.2062624228215546,1.8763627332448134,1.1212203580078688,0.0379268055348134,2,17,7,160,639,2
1.7110377298278943,2.96881790139005,0.4266968972112067,6.682626056850025,14,15,8,144,194,4
-1.317614112210143,-1.0888727231494002,-0.4761836018244532,-0.2838380313851392,7,16,0,155,801,6
0.6293763576714523,0.6278425410788288,0.00998282073321001,-0.2719208152029187,15,11,8,129,844,6
-0.5243957726287524,0.055604119669419146,0.21833985897220834,-0.22595440992863977,9,22,0,226,801,6
-0.0917312237661756,-0.932807699128652,0.14888751289254246,-0.2821355719305363,10,18,10,61,366,1
0.9178193902465035,-0.25652592837207705,0.21833985897220834,-0.2361691666562573,7,12,10,87,1229,1
1.2062624228215546,1.1480592878146558,0.5656015893705392,-0.11699700483405266,14,16,10,61,328,1
0.3409333250964012,0.15964746901658453,0.9823156658485358,-0.13572405883468483,8,16,2,155,271,6
0.12460105066511279,-0.8287643497814867,-3.045920406772101,-0.23106178829244856,10,14,11,22,423,2
-0.0917312237661756,-0.4646126270664078,0.21833985897220834,-0.2617060584753012,4,9,6,8,34,6
-1.5339463866414313,-0.20450425369849434,-1.9346828694974423,-0.28894540974894795,8,19,9,4,319,6
-1.1012818377788547,-0.5686559764135732,-0.05946952534645651,-0.2634085179299041,14,20,2,226,613,4
0.8457086321027407,0.6278425410788288,0.7045062815298709,-0.18169046410896375,7,13,0,237,1188,6
1.062040906534029,-0.5686559764135732,0.843410973689204,-0.2855404908397421,4,11,10,61,345,1
-0.23595274005370118,0.7839075650995769,0.14888751289254246,-0.2361691666562573,8,17,6,41,90,1
0.9178193902465035,-0.15248257902491164,0.635053935450205,0.11453748099194498,5,15,0,60,785,6
-0.308063498197464,-0.9848293738022348,0.21833985897220834,-0.28724295029434505,3,12,5,160,771,1
0.5572655995276895,-0.3605692777192424,0.843410973689204,-0.11188962647024389,7,13,7,155,734,6
-0.5965065307725151,-1.0888727231494002,-1.2401594087007806,-0.2191445721102281,5,20,6,41,231,1
0.05249029252134999,0.41975584238449803,0.9128633197688699,-0.27873065302133043,15,14,8,60,907,6
0.12460105066511279,-0.04843922967774624,0.21833985897220834,-0.2736232746575216,7,11,2,4,1102,6
0.19671180880887557,0.939972589120325,0.5656015893705392,-0.2838380313851392,15,12,8,246,6,4
0.9178193902465035,1.980406082591979,1.0517680119282018,-0.14593881556230237,10,14,4,199,952,1
0.05249029252134999,-0.4125909523928251,0.28779220505187425,-0.28894540974894795,12,16,7,196,218,6
-0.1638419819099384,-1.1408943978229829,-0.8928976783024499,-0.2838380313851392,10,16,11,237,428,6
0.8457086321027407,-0.5166343017399905,0.00998282073321001,-0.26000359902069825,12,16,10,61,349,1
1.7110377298278943,2.0324277572655616,0.9128633197688699,12.167950419580645,5,21,8,223,577,4
0.9899301483902663,-0.5686559764135732,0.00998282073321001,-0.27873065302133043,7,9,8,61,191,4
-1.2455033540663802,0.5758208664052461,-0.8928976783024499,0.09410796753670989,9,22,7,69,1039,4
-2.399275484366585,0.0035824449958364512,-1.726325831258444,-0.2753257341121246,15,12,2,246,464,4
0.7014871158152152,-0.6206776510871559,1.2601250501672008,-0.2565986801114924,1,8,2,244,204,6
-0.6686172889162779,-1.0368510484758175,0.4266968972112067,-0.28724295029434505,2,17,0,61,82,2
1.062040906534029,0.8879509144467422,1.1212203580078688,0.7189105873759829,7,10,7,199,1054,1
-2.2550539680790593,-0.9848293738022348,-0.12892187142612244,-0.21744211265562516,6,8,0,60,204,4
0.6293763576714523,-0.3085476030456597,1.1906727040875347,-0.2753257341121246,7,11,10,146,762,1
0.19671180880887557,0.4717775170580807,0.843410973689204,-0.26000359902069825,15,11,4,144,123,6
-0.019620465622412802,0.5758208664052461,-0.6150882939837856,0.3392621289995309,5,15,7,61,408,4
-0.6686172889162779,0.5758208664052461,0.7045062815298709,-0.265110977384507,14,14,0,226,801,6
0.7014871158152152,-1.296959421843731,-1.8652305234177764,-0.2838380313851392,2,17,0,55,52,1
1.2062624228215546,1.5122110105297346,-0.4761836018244532,6.900540867039199,9,23,7,28,127,4
-0.0917312237661756,0.0035824449958364512,1.1212203580078688,-0.18169046410896375,7,13,0,226,801,6
-1.8945001773602455,0.10762579434300185,-1.2401594087007806,-0.2565986801114924,14,19,0,61,327,6
-0.0917312237661756,0.21166914369016723,0.4266968972112067,-0.2617060584753012,2,13,1,123,620,2
0.12460105066511279,-0.8287643497814867,0.4266968972112067,-0.2770281935667275,2,16,10,61,393,1
-0.23595274005370118,-0.8287643497814867,0.9128633197688699,-0.25319376120228654,4,10,0,226,613,6
-1.6060571447851943,-0.776742675107904,-0.26782656358545487,-0.2906478692035509,7,12,10,176,633,1
0.12460105066511279,1.5642326852033173,-1.2401594087007806,-0.22254949101943394,14,15,10,11,756,6
0.9178193902465035,0.41975584238449803,-1.0318023704617822,-0.22084703156483101,14,21,4,11,1220,2
1.494705455396606,-0.7247210004343213,0.843410973689204,-0.13061668047087605,7,9,6,199,545,4
-0.38017425634122676,0.4717775170580807,0.14888751289254246,-0.24297900447466902,8,16,0,196,257,4
-0.308063498197464,0.0035824449958364512,-1.5874211390991115,-0.2821355719305363,8,17,6,30,710,1
1.3504839391090802,-0.3605692777192424,1.3295773962468667,-0.13572405883468483,7,9,9,201,734,1
0.7735978739589779,1.9283844079183963,0.21833985897220834,-0.25830113956609535,15,12,9,144,284,6
0.7014871158152152,-0.9848293738022348,1.3295773962468667,-0.28043311247593333,7,10,6,107,894,1
-0.5965065307725151,0.3677341677109153,0.28779220505187425,-0.26000359902069825,7,12,0,220,498,6
0.9178193902465035,-0.7247210004343213,0.9823156658485358,2.460526609434774,5,24,1,207,278,4
-3.120383065804213,-1.1408943978229829,-1.4485164469397795,-0.2736232746575216,12,15,0,249,913,2
-0.5243957726287524,-0.20450425369849434,-0.19837421750578832,-0.27873065302133043,10,12,7,155,703,2
